sku,name,desc,rating,price,quantity,type,image
302371,2018 Specialized Women's Diverge Sport,"With the Women's Diverge Sport, you'll be prepared for anything, from smooth tarmac to the loosest, roughest tracks out there. It's packed with all the same technologies as its pricier cousins, only its spec places an emphasis on reliable performance, not components so flashy you'll be eating nothing but top ramen for months. The Diverge frame will comfortably fit up to 700x42mm tires with plenty of room for mud, too. Weight was a large factor in the development, so Specialized took some design cues from the Roubaix with a FACT 9r carbon frame that's one of the lightest in its category. Specialized opted for a new Open Road Geometry. We know what you're thinking, ""it's just another marketing term,"" but they truly did develop an entirely new geometry. Think of it as a road version of modern trail bike geometry. It provides playful handling and predictable steering for endless dirt skids and mid-corner drifts. The geo features a bottom bracket that's over a half-centimeter lower than the previous Diverge, a slacked-out head tube angle, short chainstays, and a short wheelbase. These changes make for a bike that's not only fun in the dirt, but also performs well on the road. There's only so much that wider tires with lower pressures can absorb, so Specialized implemented a new version of the Future Shock into the Diverge design. It not only soaks up bumps with ease, but provides extremely predictable handling. That's because the wheelbase isn't lengthening when you hit a bump, so the front end of the Diverge keeps the same effective head tube angle. In other words, when you dive hard into a turn, you won't be surprised by under steer or sloppy handling. Unlike the original Future Shock, the Diverge's version features a progressive spring that makes this technology more suitable for off-road applications, where stiffer suspension is often needed to soak-up larger bumps and obstacles. Specialized topped it off with three water bottle mounts and mounts for racks and fenders. So while it's one of the most smile-inducing bikes you'll ever shred fire roads on, it's equally adept at bike packing, commuting, or even a spin to your local brewery. For the spec, Specialized wanted to make sure that it shifted crisply and braked smoothly mile after mile, so you'll find a Shimano Tiagra groupset, hassle-free mechanical disc brakes, and an Axis Sport Disc wheelset. Every touchpoint of the bike is also tailored specifically for women, from the handlebar width to the crankarm length to the renowned Myth Expert saddle.",0.0,2100.0,12,Multi-Speed,http://thebicyclechain.com/images/library/large/specialized-womens-diverge-sport-302371-1.jpg
304649,2018 Specialized Roubaix Sport,"Hitting a sweet spot between performance and value, the Specialized Roubaix Sport was designed to thrive on long rides through rough country. The light weight frame has been constructed from FACT 9r carbon fiber that features off the chart stiffness. The front end features Future Shock, which is a piston in the head tube with 20mm of travel. Specialized developed this technology in partnership with McLaren Applied Technologies, and the result of this are a host of drastic performance improvements, namely in the vertical compliance department. Specialized found that focusing on vertical compliance, instead of fork splay, meant that they could improve smoothness, speed, and comfort in one fell swoop. Lastly, they spec'd the Roubaix Sport with Shimano 105 11-speed mechanical shifting, hassle-free Tektro Spyre mechanical disc brakes, and Axis Sport wheels that have been cased in our Turbo Pro 28mm tires. - Featuring a Rider-First Engineered design that ensures every frame size has the same legendary responsiveness and smooth ride quality that you'd expect from a Roubaix. The FACT 9r frameset holds its own with high-end carbon offerings, with the ideal blend of light overall weight and targeted stiffness, while the all-new Future Shock ""suspension"" system at the cockpit delivers a revolutionary degree of comfort and control. - A Roubaix Disc fork is built from FACT carbon fiber for supreme stiffness, strength, and reactivity, while a thru-axle design only stands to bolster all of the above. - Shimano 105 shifting gives you crisp, precise, and reliable shifts. The system is renowned for its durability, performing in adverse conditions with the batting an eyelash.",0.0,2200.0,17,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-roubaix-sport-304649-11.jpg
304644,2018 Specialized Ruby Sport,"Looking for a bike to explore the road less traveled, while keeping room in your wallet for a mid-ride cappuccino? Look no further than the Ruby Sport. The frame is among the lightest that we've ever made, and it's been constructed from our superlative FACT 9r carbon fiber. Its stiffness levels are also off the charts, and compared to the SL4 iteration of yesteryear, you'll experience a whole new, faster, and more efficient geometry. Through some engineering sorcery, however, we've managed to keep the same fit, feel, and position that we've all come to love from the SL4's Women's Endurance Geometry. Of course, you're probably thinking, ""get on to the suspension thing up front."" We call it Future Shock, and essentially, it's a piston in the head tube with 20mm of travel. We developed this technology in partnership with McLaren Applied Technologies, and the result of this are a host of drastic performance improvements, namely in the vertical compliance department. Without giving a physics lecture, we found that focusing on vertical compliance, instead of fork splay, meant that we could improve smoothness, speed, and comfort in one fell swoop. And of all the bikes that we've tested with our Rolling Efficiency Model, the new Ruby outperforms anything on the market. Lastly, we spec'd it with a host of components that blur the lines between steadfast reliability and outright performance, Shimano 105 shifting, hassle-free mechanical disc brakes, durable Axis Sport Disc wheels, and a women's-specific saddle. - Featuring our Rider-First Engineered design that ensures every frame size has the same legendary responsiveness and smooth ride quality that you'd expect from a Ruby. The FACT 9r frameset is exceptional in every way, offering the ideal blend of light overall weight and targeted stiffness. Meanwhile, the all-new Future Shock ""suspension"" system at the cockpit delivers a revolutionary degree of comfort and control. - The Ruby Disc fork is built from our extraordinary FACT carbon fiber for supreme stiffness, strength, and reactivity, while a thru-axle design only stands to bolster all of the above. - Comes equipped with a 25lbs spring installed (color: black, weight: medium), and also includes both 13lbs (color: blue, weight: soft) and 40lbs (color: yellow, weight: firm) springs that can be installed to match the terrain you're riding.",0.0,2200.0,13,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-ruby-sport-304644-1.jpg
264037,2018 Specialized Shiv Sport,"Specialized's Shiv Sport has been designed with the sole intention of making you faster. This speed machine features Specialized's lightweight, responsive FACT 10r carbon frame with crosswind-optimized airfoils for enhanced aerodynamic performance. The FACT Aero carbon fork utilizes Specialized's most advanced carbon construction methods to provide precise steering and wind-cheating aerodynamics. Shimano's 10-speed Tiagra drivetrain places excellent shifting reliability into a lightweight and attractive package. The lightweight aluminum aerobars are wind-tunnel-optimized to reduce frontal drag and provide the versatility necessary to accommodate a wide range of fit options for maximum power, efficiency, and all-day comfort. When you add in Specialized's integrated Fuelselage Hydration System, the Shiv Sport truly has everything you need to start setting your new PR.",0.0,2200.0,14,Triathlon/Time Trial,http://thebicyclechain.com/images/library/large/specialized-shiv-sport-264037-1.jpg
273971,2017 Specialized Epic FSR Comp,"Whether you're out on the cross country race course or on a fast-paced ride with your buddies, Specialized's Epic Comp 29 excels. Its M5-aluminum frame descends and climbs superbly thanks to 100mm of Specialized's legendary Brain-controlled FSR suspension that delivers unparalleled pedal power and control. You'll also love the smooth 100mm RockShox Reba RL fork, crisp-shifting Shimano 2x10 drivetrain and the sure-stopping Shimano hydraulic discs brakes that let you hold maximum speed until the last possible second. Plus, the fast, 29-inch Roval wheels and Specialized tires deliver top-tier acceleration and traction and the Specialized bar, stem, and renowned Body Geometry saddle are up to any XC task.",0.0,2240.0,11,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-epic-fsr-comp-273971-1.jpg
263588,2017 Specialized Sirrus Pro Carbon,"It feels like you're floating on air; smooth, quiet, and fast, the pavement disappears, you feel only the rush of wind. You're really on Specialized's Sirrus Pro Carbon. Its lightweight carbon frame gets up to speed quickly while the Zertz-damped carbon fork smooths out all the chatter and buzz. You'll love the free-rolling 700c wheels, and the comfortable flat handlebar with easy-to-reach controls. From beat-the-traffic commutes, heart-pumping weekend rides, to entering that charity event you always dreamed of doing, you'll be sure to have the gears with the light Shimano Ultegra drivetrain that delivers incredibly crisp shifts every time. And, powerful Shimano hydraulic disc brakes give you the modulation for all-conditions stopping. Pair all that with the excellent fit and comfort of the Specialized CG-R carbon seatpost, Body Geometry saddle and grips, and you'll feel like you're floating on air.",0.0,2240.0,11,Multi-Speed,http://thebicyclechain.com/images/library/large/specialized-sirrus-pro-carbon-263588-1.jpg
295148,2016 Specialized Diverge Comp,"No pavement? No problem. Specialized's Diverge Comp takes less-than-ideal surfaces and turns them into an ideal ride. It features a light, responsive FACT 10r carbon frame and plenty of tire clearance. The Diverge rolls on lightweight Axis 4.0 wheels and 700 x 30/32c Specialized Roubaix tires, so you'll float over rough roads and gravel. The 22-speed Shimano 105 drivetrain provides dependable shifting, and the integrated Shimano hydraulic disc brakes delivers solid stopping power. For long-ride comfort, the Diverge also includes a Body Geometry Phenom saddle, gel padded bar tape, and Specialized's CG-R carbon seatpost to make every mile feel just as good as the first.",0.0,2310.0,13,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-diverge-comp-carbon-213505-1-1.jpg
273943,2017 Specialized Ruby SL4 Comp Ultegra Di2 - Rim Brake,"Whether you’re out for one hour or six, the Specialized Ruby SL4 Comp Ultegra Di2 is built to perform with incredible speed and comfort on the rides you love. This amazing machine sports Specialized's FACT carbon frame and fork with a feathery-low weight, for a bike that rides fast, smooth, and with unrivaled comfort. Perfect shifting is at the tip of your fingers thanks to an Ultegra 11-speed Shimano Di2 drivetrain that brings crisp, smooth shifts every time. Lightweight Axis wheels spin easily up the hills and track confidently on descents, while Specialized Turbo Pro tires and a fatigue-busting CG-R carbon seatpost make sure whatever you road you choose, you'll have a smooth, enjoyable day on the bike.",0.0,2400.0,17,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-ruby-sl4-comp-ultegra-di2-rim-brake-273943-1.jpg
273919,2017 Specialized Stumpjumper FSR Comp 6Fattie,"Specialized's FSR Comp 6Fattie rips corners, rolls over anything, and devours trails. Rolling on beefy Specialized 650B x 3.0-inch tires that are mounted to 29mm-wide rims, you'll experience a higher level of traction and control. But it's not just about fat tires. An M5 aluminum frame, dialed geometry, and 135mm of travel make this Stumpy an absolute riot to ride. The Comp packs a 150mm-travel RockShox Revelation RL fork, reliable SRAM hydraulic brakes and an efficient SRAM 1 x 11-speed drivetrain. Complete with Specialized's Command Post IRcc, the Comp is ready to get out there and roll!",5.0,2400.0,18,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-stumpjumper-fsr-comp-6fattie-273919-1.jpg
273846,2017 Specialized Tarmac Comp,"Specialized's Tarmac Comp has what it takes to get you over the line first or flying off the front when Saturday's group ride rolls around. This is proven by the fact that it has already won all three Grand Tours, and it will take both your racing and riding to the next level! Its Specialized FACT carbon frame and fork boast the awesome combo of low weight and high stiffness for ripping power transfer that you'll appreciate whenever the road tilts skyward or your friends pick up the pace. The incredibly smooth-shifting Shimano Ultegra 22-speed drivetrain offers crisp shifts every time, while the mid-compact Shimano Ultegra crankset makes sure you have the perfect gear for the road's ups and downs. The smooth-rolling DT Swiss wheels, wrapped in grippy S-Works Turbo tires give you superior traction through corners, deliver road-blistering speed. Plus, you'll love the Specialized aluminum and carbon components sprinkled throughout this incredible road machine that is sure to be a great addition to your riding arsenal.",5.0,2400.0,14,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-tarmac-comp-273846-1.jpg
273988,2017 Specialized Tarmac Comp Torch Edition,"Almost 3000 years ago, the pinnacle of sport was celebrated with fire. Today, Specialized honors the Gods of Sport by bringing the flame back to Olympic competition with a special paint job for the Tarmac Comp Torch Edition. Below 22C, the paint reflects the warm, orange embers of fire, and as things heat up, a striking yellow emerges. Beneath the paint, Specialized's FACT carbon frame and fork boast the awesome combo of low weight and high stiffness for ripping power transfer that you'll appreciate whenever the road tilts skyward or your friends pick up the pace. The incredibly smooth-shifting Shimano Ultegra 22-speed drivetrain offers crisp shifts every time, while the mid-compact Shimano Ultegra crankset makes sure you have the perfect gear for the road's ups and downs. The smooth-rolling DT Swiss wheels, wrapped in grippy S-Works Turbo tires give you superior traction through corners, deliver road-blistering speed. Plus, you'll love the Specialized aluminum and carbon components sprinkled throughout this incredible road machine that is sure to be a great addition to your riding arsenal.",0.0,2400.0,17,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-tarmac-comp-torch-edition-273988-1.jpg
304590,2018 Specialized Men's Camber Comp 27.5,"The Camber Comp 27.5 is just begging to become someone's first trail tool, especially if they want the rapid and playful handling of 27.5 wheels. The handling is matched by its natural climbing efficiency, while the hardwearing and reliable components package refuses to let you down. In other words, it blends all of the trail bike characteristics that you want with the XC climbing prowess that you need. This is achieved by thoughtfully combining our M5 alloy Trail Chassis with a Camber FSR rear end. The combination results in blending lightweight, rigidity, and durability in one package. At both ends of the bike, you'll find sufficient travel lengths that deliver plenty of plush suspension—all without going overboard on big hit capability. This means that you don't have to sacrifice efficiency, weight, or sheer speed to ride how you want. And with our Trail 27.5 Geometry and lightweight, stiff, and smooth Concentric Pivot at the rear, we can guarantee it. For the build, we selected components that focus on strength and performance, like a Race Face crankset, 11-speed SRAM GX/NX to perform shifting duties, a custom-tuned FOX FLOAT rear shock, and Roval Traverse 27.5 alloy wheels. It's everything you need, and nothing that you don't. - An M5 alloy Trail Chassis w/ Camber FSR rear end has been paired with our Trail 27.5 Geometry to create a bike that's fast, durable, and just at home on the climbs as it is mowing over rock gardens. It also features the shortest, most nimble rear end possible, and internal cable routing to make clean lines and reliable shifting through any condition. - A RockShox Reba RL 27.5 fork is implemented to deliver 130mm of plush, trail taming travel, while accommodating a 15x100mm thru-axle for reliable handling and durability over rough, bumpy, or loose terrain. It also features our Rx Trail Tune for the ultimate in performance and feel. - SRAM GX 11-speed rear derailleur grants you access to a wide range of gears, while providing crisp, reliable shifting.",0.0,2440.0,15,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-camber-comp-650b-304590-1.jpg
304593,2018 Specialized Men's Camber Comp 29,"We're firm believers that a trail bike needs to be able to cover the entire trail at speed, and when it comes to sending it, it's tough to beat a 29er. Even more so, it's tough to beat our Camber Comp 29. With its fast 29-inch rolling stock, this Camber is designed for speed over the entire trail. In other words, it blends all of the trail bike characteristics that you want with the XC climbing prowess that you need. This is achieved by thoughtfully combining our M5 alloy Trail Chassis with a Camber FSR rear end. The combination results in blending lightweight, rigidity, and durability in one package. At both ends of the bike, you'll find sufficient travel lengths that deliver plenty of plush suspension—all without going overboard on big hit capability. This means that you don't have to sacrifice efficiency, weight, or sheer speed to ride how you want. And with our Trail 29 Geometry and lightweight, stiff, and smooth Concentric Pivot at the rear, we can guarantee it. For the build, we selected components that focus on strength and performance, like a Race Face 2x crankset, powerful Shimano hydraulic disc brakes, and Roval Traverse alloy wheels. It's everything you need, and nothing that you don't. - An M5 alloy Trail Chassis w/ Camber FSR rear end has been paired with our Trail 29 Geometry to create a bike that's fast, durable, and just at home on the climbs as it is mowing over rock gardens. It also features the shortest, most nimble rear end possible, and internal cable routing to make clean lines and reliable shifting through any condition. - A RockShox Reba RL 29 fork is implemented to deliver 120mm of plush, trail taming travel, while accommodating a 15x100mm thru-axle for reliable handling and durability over rough, bumpy, or loose terrain. It also features our Rx Trail Tune for the ultimate in performance and feel. - The 11-speed Shimano XT rear derailleur performs incredibly crisp shifts mile after mile, and is durable enough to take a beating.",0.0,2440.0,11,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-mens-camber-comp-29-304593-1.jpg
273977,2018 Specialized AWOL Expert,"Don't tell your boss, but Specialized is about to help you go AWOL! Whether it's for a night, a weekend, or ""to be determined,"" the AWOL Expert comes equipped to make your dream trip a reality. The high-quality chromoly frame is the proper choice for all your touring endeavors, with bump compliance, incredible durability, and a sweet, comfortable ride that can only be chalked up to the unique feel of steel. Rolling on tough-as-nails Borough Armadillo tires and kept under firm control by a pair of TRP HY/RD hydraulic disc brakes, the AWOL Expert devours the road ahead, handling tarmac, dirt, and everything in between with aplomb. Wide-range is the name of the game in touring drivetrains, and the Shimano Tiagra shifters, compact crank, and whopping 11-36 cassette will get you to trail's end in spite of any climbs along the way. And let's not forget the touring package that graces the AWOL Expert: front and rear rack mounts, a Shimano dynamo front hub, and a road-smoothing Specialized CG-R carbon seatpost. So clock out and get ready to go AWOL!",0.0,2500.0,12,Multi-Speed,http://thebicyclechain.com/images/library/large/specialized-awol-expert-273977-1.jpg
240587,2017 Specialized Hellga Expert,"Don’t hold back, Specialized’s Hellga Expert is ready to give you the ultimate in versatility by providing superb traction, floatation, and control on all kinds of terrain. This lightweight aluminum frame, fronted with a vibration-smoothing FACT carbon fork, practically hovers on 4.6-inch Ground Control tires that let you enjoy the simple pleasures of superb traction in loose sand and snow. The super-wide aluminum rims give you stability and durability to let you float over roots and rocks. SRAM’s efficient one-by 11-speed drivetrain provides slick shifting on all-day adventures or snowy cruises. You can bring it all back down to earthly limits with excellent speed modulation thanks to the Shimano Deore XT hydraulic disc brakes. And this fat bike is loaded with Specialized's bar, stem, post, and renowned Body Geometry saddle.",0.0,2500.0,19,Unsuspended,http://thebicyclechain.com/images/library/large/specialized-hellga-expert-240587-1.jpg
296453,2017 Specialized Venge Elite,"From solo missions off the front to mega-watt sprints to the line—Specialized absolutely delivers with their Venge Elite. Boasting awesome ride characteristics, its FACT carbon frame was tuned and tweaked in the wind tunnel for maximum aerodynamic advantage. Its blade-like tapered fork meshes seamlessly with the massive aero down tube, which in turn works with the rear wheel cutout and asymmetrical, airfoil-shaped seatstays to minimize drag. For even more speed, there's a Shimano 105 11-speed group that dishes out flawless shifting and brakes that offer incredible stopping power. Plus, Axis Elite wheels and a svelte carbon Specialized seatpost hide from the wind to give you the ultimate aero-advantage.",0.0,2500.0,17,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-venge-elite-273945-12.jpg
273945,2018 Specialized Venge Elite,"From solo missions off the front to mega-watt sprints to the line—Specialized absolutely delivers with their Venge Elite. Boasting awesome ride characteristics, its FACT carbon frame was tuned and tweaked in the wind tunnel for maximum aerodynamic advantage. Its blade-like tapered fork meshes seamlessly with the massive aero down tube, which in turn works with the rear wheel cutout and asymmetrical, airfoil-shaped seatstays to minimize drag. For even more speed, there's a Shimano 105 11-speed group that dishes out flawless shifting and brakes that offer incredible stopping power. Plus, Axis Elite wheels and a svelte carbon Specialized seatpost hide from the wind to give you the ultimate aero-advantage.",0.0,2500.0,15,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-venge-elite-273945-1.jpg
273969,2017 Specialized Women's Epic HT Comp Carbon,"Trees get more blurred, roots become smaller, and your companions fade into the background when you're hammering on Specialized's Women's Epic HT Comp Carbon. It features a light, stiff FACT 10m carbon frame that goes up and down hills like a scared rabbit. For even more speed, you've got a trail-taming RockShox Reba RL fork to smooth out the trails. Lightning-quick Roval wheels and a Shimano Deore XT Shadow Plus 11-speed drivetrain that is tough, reliable, and incredibly precise, provide maximum performance no matter where you go. Shimano M506 hydraulic brakes supply sure-stopping control, while a Women's specific Specialized saddles keeps you comfortable all-day long. What's more, you get a spread of Specialized's components for full singletrack dominance.",0.0,2600.0,19,29-Inch Wheel (29ers),http://thebicyclechain.com/images/library/large/specialized-epic-ht-comp-carbon-273969-1.jpg
232990,2016 Specialized Ruze Pro 6Fattie - Women's,"More traction, control, and confidence? Yes please! With 650B x 3.0-inch tires, Specialized's Ruze Pro 6Fattie serves up a full helping of ear to ear grins. The solid M4 aluminum frame features Specialized's exclusive Diamond Stay technology to accommodate 6Fatte wheels and tires while maintaining the short chainstays that keep a bike playful and fun. Add in the ultra-low standover and Specialized Women's Trail Geometry, and you've got a ride that's tuned for you to shred. The spec is dialed with a RockShox fork, wide Roval wheels, and SRAM's incredible X01 drivetrain. There's even a Specialized Command Post IRcc dropper post for maximum control when things get rowdy. Go ahead—pilot the Ruze through your favorite rock gardens off-camber trails. It'll eat it up!",0.0,2800.0,13,Front-Suspension,http://thebicyclechain.com/images/library/large/specialized-ruse-pro-6fattie-womens-232990-1.jpg
307395,2018 Specialized Stumpjumper Comp Alloy 6Fattie,"To squeeze every last ounce of fun out of the trail, you need a bike that can take a hit and dish it right back out ten-fold. In other words, you need the Stumpjumper Comp Alloy 6Fattie. Sure, it features an M5 alloy construction that's lightweight and durable, but what we're most excited about is its 6Fattie Wheel/Tire System. It takes 27.5 wheels and wraps them in 3.0"" tires in order to achieve crazy new levels of traction, control, and floatation that'll shake your idea of trail riding to the core. This system also allows you the opportunity to toggle between 29-inch wheels (not included) and 6Fattie wheels, allowing the ultimate in configuration options for the trail at hand. And when you combine all of this with a mix of SRAM's most durable components and our 6Fattie Trail Geometry that maintains a roomy top tube, ultra-short chainstays, and a slacked out front end, you're looking at the future of trail bikes. - M5 alloy Trail Chassis with Stumpjumper FSR rear end blends durability, stiffness, and light weight, while 135mm of travel Trail Geometry provide more than capable handling. - A RockShox Reba RL fork handles suspension up front with ease, soaking up bumpy terrain with 150mm of plush travel. - SRAM's 11-speed GX groupset features a wide gear range that delivers climbing and descending efficiency in spades. On top of this, the one-by setup is notorious for being next to impossible to drop a chain with, plus it provides a significant weight savings in comparison to a standard two-by setup.",5.0,2800.0,14,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-stumpjumper-comp-alloy-6fattie-29-307395-1.jpg
273848,2017 Specialized Tarmac Expert,"Practice that victory salute because Specialized's Tarmac Expert is a purpose-built race machine ready to help you start racking up the wins! Whether the race is serious or just for bragging rights, its 10r FACT carbon frame and fork dance up the climbs, rail descents, and power across the flats with ease thanks to their fantastically low weight and road-scorching stiffness. With Specialized's Rider-First Engineering, every size, from small to big, showcases consistent stiffness and handling. What's more, the Expert comes with smooth DT Swiss wheels propelled by a precision-shifting Shimano Ultegra 22-speed drivetrain with the ideal blend of reliability and smoothness. Plus, a whole host of Specialized's carbon and aluminum components that beg to be ridden hard are ready to go.",0.0,2880.0,11,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-tarmac-expert-273848-1.jpg
273979,2017 Specialized Rhyme Comp 650b,"Experience a 150mm-travel trail bike that's dialed for women with Specialized's Rhyme FSR Comp 650B. It's rocking 150mm of FSR rear travel with a RockShox Monarch RT shock, fat Specialized tires, and Specialized's awesome Command Post IRcc dropper post. Most importantly, the M5 aluminum frame has a slack head angle and low bottom bracket so you can point the 150mm-travel RockShox Revelation fork down the steepest descents, charge tricky terrain, and slay the corners with confidence. Rounding out the build is a SRAM 1 x 11-speed drivetrain, SRAM Guide R brakes, and burly Roval Traverse wheels. Climb on, let loose, and see what the fuss is about.",0.0,3000.0,10,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-rhyme-fsr-comp-650b-273979-1.jpg
263993,2018 Specialized Shiv Elite,"Specialized's Shiv Elite has been designed with the sole intention of making you faster. The aerodynamically optimized FACT 10r carbon frame is lightweight, extremely responsive, and features crosswind-optimized airfoils for enhanced aerodynamic performance. A FACT Aero carbon fork utilizes Specialized's most advanced carbon construction methods to provide precise steering and rider input, while also improving overall aerodynamics. The technologically advanced frame and fork are coupled with a reliable and durable Shimano 105 drivetrain so this Shiv can roll straight off the showroom floor. When you add in Specialized's integrated Fuelselage Hydration System and a wide fit range, the Shiv Elite truly has everything that you need to start setting your new PR.",0.0,3000.0,16,Triathlon/Time Trial,http://thebicyclechain.com/images/library/large/specialized-shiv-elite-263993-1.jpg
237267,2016 Specialized Stumpjumper FSR Carbon 650B Frame,"Charging trails and pushing hard requires a responsive, utterly dialed bike. That's where Specialized's Stumpjumper FSR Carbon 650b comes in. Slack, low, and stiff, this FACT 9m carbon rig has Specialized's rider-proven geometry so you can point this all-mountain sled down the steepest descents, pin the nastiest terrain, and slay the corners with confidence. This 650b version has 150mm of FSR rear travel with a Fox Float shock and Specialized's awesome Command Post dropper post. And with the SWAT Door in the frame, hauling your trail essentials is simpler than ever.",0.0,3000.0,10,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-stumpjumper-fsr-elite-evo-650b-copy-237267-1.jpg
273916,2017 Specialized Stumpjumper FSR Comp 29,"XC light and all-mountain capable, the Stumpjumper FSR Comp 29 will lead you to total trail domination. It all starts with an M5 hydroformed aluminum frame with a tapered head tube for strength and exceptional stiffness. From there, the RockShox Revelation RL 29 fork provides 150mm of smooth travel, while the RockShox Monarch RT rear shock and FSR suspension smooth out the gnarliest of trails with 135mm of travel. You'll have the right gear no matter the terrain thanks to the SRAM 1 x 11-speed drivetrain and the Roval 29-inch wheels that roll smooth and fast. With Specialized tires hooking up in the corners and a Command Post dropper post, you'll breeze down enduro courses and climb with confidence anywhere on the mountain!",5.0,3000.0,17,29-Inch Wheel (29ers),http://thebicyclechain.com/images/library/large/specialized-stumpjumper-fsr-comp-29-273916-1.jpg
273847,2017 Specialized Tarmac Comp Disc,"Winning pro races or your local Sunday morning shop ride, Specialized's Tarmac Comp Disc does it all. This road rocket boasts a FACT carbon frame and fork that are super light to float up climbs, and exceptionally stiff to handle out-of-the-saddle accelerations. Aiding in your quest to hit max velocity are lightweight Axis wheels and an exceptional 11-speed Shimano Ultegra drivetrain with an Ultegra mid-compact crank to get you up lung-testing climbs and down will-testing descents. To reign in all that speed, this Tarmac comes equipped with integrated Shimano hydraulic discs that deliver beautifully modulated, all-conditions stopping power. And, from training sessions to race day, you'll be glad the Tarmac Comp Disc is topped off with Specialized's world-class components. Even your saddle has hollow titanium rails to keep the weight down so you are ready when the pace heats up.",0.0,3000.0,13,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-tarmac-comp-disc-273847-1.jpg
274057,2017 Specialized Camber Comp Carbon 650b,"Specialized's Camber Comp Carbon 650B excels at every type of riding you do—and more! It starts with 130mm of their active FSR suspension which is built into a light, stiff carbon frame. Leading the way is a 130mm travel RockShox Revelation RL fork which smooths the trail ahead. Everything rolls on fast Roval 650B wheels that carve corners and hold speed better to keep you ahead of your buddies. At your fingertips are powerful Shimano M506 hydraulic disc brakes and a snappy SRAM GX1 11-speed drivetrain, helping you quickly find the right gear and control your speed. When it's time to get behind the saddle and hammer through the technical sections you've got a Command Post dropper at your control. A whole host of Specialized's own components including their comfy BG Henge Comp saddle, grippy Specialized tires, and wide handlebars round off this trail-shredding package.",0.0,3040.0,19,Full-Suspension,http://thebicyclechain.com/images/library/large/specialized-camber-comp-carbon-650b-274057-1.jpg
239739,2016 Specialized Diverge Expert Carbon,"When two roads diverge in the woods, and you promptly forget the road and head out in search of some dirt, Specialized's Diverge Expert and you are going to have some very fun times. The carbon frame Diverge Expert rolls on lightweight Axis 4.0 wheels and 700x30/32c Specialized Roubaix Pro tires, so you'll float over potholed tarmac and laugh at poorly maintained gravel roads. On or off road, Shimano's Ultegra drivetrain sports 22 fast-shifting speeds and all the reliability you've come to expect from their benchmark road gruppo. Shimano's disc brakes are on board for precision stopping regardless of conditions. For long-ride comfort, the Diverge also includes a Ti-railed Body Geometry Phenom saddle, gel-padded bar tape, and Specialized's CG-R carbon seatpost to make every mile feel amazing, no matter which road you choose.",5.0,3200.0,12,Sport/Performance,http://thebicyclechain.com/images/library/large/specialized-diverge-expert-carbon-x1-copy-239739-1.jpg
275653,2017 Specialized Enduro Comp 29 6Fattie,"Who says that carbon should have all the fun? Not Specialized. Their Enduro Comp flies in the face of this sentiment with a ground-up redesign that'll have you saying ""woah,"" like Keanu all over the trail. They gave it a whole new geometry, with a slacker front end, a longer top tube, short chainstays, and a lower bottom bracket. All of this together makes the bike truly feel glued to the ground, and the platform is more responsive and capable then ever. Specialized even made ""old"" new again by making a triumphant return to a threaded bottom bracket. To make the Enduro capable of standing up to any trail, the frame is constructed with the legendary X-Wing layout and M5 alloy. And to ensure top-level performance on the descents, this material choice is greeted by 160mm of plush travel at the front and 165mm in the rear. And handling suspension duties out back is the RockShox Monarch Plus, with a Specialized Rx Trail Tune. They even made this 29er compatible with the 6Fattie wheel system, so you'll always be ready for the trail ahead. SRAM's 11-speed GX rear derailleur serves up powerful and precise one-by shifting, so you can say goodbye to dropped chains and unnecessary grams. For the rest of the build, this Enduro is packed with drool-worthy gear, like powerful Guide R brakes with S4 calipers, stupid-fast 29-inch Roval wheels, and a RockShox Yari fork.",5.0,3200.0,11,29-Inch Wheel (29ers),http://thebicyclechain.com/images/library/large/specialized-enduro-fsr-comp-29-6fattie-275653-1.jpg
